AREA;Equip.;Subconjunto;Data/Hora Início;Data/Hora Fim;Duração (min);Tipo Parada;Razão Parada;Comentários;Tipo AF;Status;Responsável;ID AF;Path
REF;;;28/10/2024 04:19;28/10/2024 05:34;75;ELETRICA;A 4 - DESARME;"Pantografo da ponte 29 abriu, com isso teve que desligar o barramento. Quando voltou teve que retirar placas do DC D e do DC c antes de retirar placas daqui.
Ocorrência: Quebra coletor energia fase S ponte 29 ton
Causa: Sapata escapou do barramento e colidiu com estrutura suporte barramento 
Ação: Troca do coletor energia e repara terminal compressão do cabo";MINI RCA;Concluído;José Carlos e Johny;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2023\RM2\01 - ABRIL\RCA-RM2-20220415-1- Aquecimento do rolamento do bridle fixo de entrada lado acionamento. - Template Novo.xlsx
REF;;;28/10/2024 04:39;28/10/2024 05:39;60;ELETRICA;A 4 - DESARME;"desarme no barramento quando foi tirar placa da linha D .
Ocorrência: Quebra coletor energia fase S ponte 29 ton
Causa: Sapata escapou do barramento e colidiu com estrutura suporte barramento 
Ação: Troca do coletor energia e repara terminal compressão do cabo";MINI RCA;Concluído;José, Jhony, Cruyff, Diego, Larissa e Vilela;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2023\RM2\02 - MAIO\RCA-RM2-20220511-1- Travamento Bridle de Saída - Template novo.xlsx
REF;;;04/11/2024 09:20;04/11/2024 11:31;131;MECANICA;A 1 - FORA DE CALIBRAÇÃO;"Não estava dando pressão na Válvula LHC mecânico atuando
Manutenção:
Ocorre: Pressão LHC não atingia o set point 
Causa : Problema na válvula LHC 
Ação: Verificado vazamento no sistema ,após identificação foi trocada a válvula LHC.";MINI RCA;Concluído;Lucas, José Carlos, Giullia e Giovani;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2023\RM2\03 - JUNHO\20220603-1-MiniRCA Desenrolador Mangueira danificada rev1.xlsx
REF;;;22/11/2024 20:50;23/11/2024 03:16;386;ELETRICA;A 4 - FALSA INDICAÇÃO;"Baixa pressão durante vazamento, manutenção atuando
foi realizado vários simulados e estava abortando.
causa:Ao usar o bucket no momento inadequado,foi invertido a pulsante e gerado uma condição onde ficava proximo ao larme de pressão na mesa.
ação: melhorado ajuste do alarme para o patamar de vazão de água";RCA;Concluído;Vanessa, Reinaldo, André e Aleksandro;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2023\RM2\05 - AGOSTO\20220731-RCA-RM2-Falha Ponte Stacker 7B rev1.xlsx
REF;;;25/11/2024 10:42;25/11/2024 11:42;60;MECANICA;A 1 - DESGASTE;TROCA DO EIXO DO ROTOR 2;MINI RCA;Concluído;Wander, Marcos Paulo, Fabrício e Brasileu;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2023\RM2\05 - AGOSTO\20220812-RCA-RM2-Falha de rede.xlsx
REF;;;03/12/2024 01:52;03/12/2024 03:53;121;MECANICA;A 1 - DESGASTE;"atraso devido quebra do rotor2 do snif , foi trocado

manutenção:
ocorrência: baixa vazão dos gases do rotor 2
causa:coluna desrosqueou
ação:feito a troca do rotor, foi preciso fazer um reparo no rotor novo pois o mesmo estava com gap entre a cabeça do rotor e a coluna";MINI RCA;Concluído;Lucas e José Carlos;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2023\RM2\05 - AGOSTO\20220829-RCA-RM2-Falha Side Trimmer Rolamento.xlsx
REF;;;05/12/2024 15:16;05/12/2024 16:19;63;MECANICA;A 1 - TRAVAMENTO;"aguardando melter D2, problema na porta do forno D2.
Manutenção:Ocorrencia: montagem do motoredutor novo na porta do Melter D1 
Causa: redutor quebrado  
Ação: montagem do motoredutor novo na porta do Melter D1 e desligado o queimador por questão de segurança";MINI RCA;Concluído;Rafael, Cruyff, Luan, Diego, Danilo;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2023\RM2\06 - SETEMBRO\20220901-RCA-RM2-Falha Cilindro Strip Plate.xlsx
REF;;;08/12/2024 21:03;08/12/2024 23:05;122;ELETRICA;A 4 - SENSOR RUIM;"Falha no MLC ( 4 ) na partida de vazamento.
Ocorrência: Falha no controle do pino do MLC 4 
Causa: Falha no cartão de saída analógica de controle do pino 
Ação: Trocado cartão no painel da calha movel";MINI RCA;Concluído;Cruyff e José Carlos;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2023\RM2\10 - JANEIRO\20221217-RCA-RM2 Bobinamento irregular CADASTRADA.xlsx
REF;;;20/12/2024 17:03;20/12/2024 18:15;72;MECANICA;A 1 - DESGASTE;"ao terminar de esquimqr o forno holder fechamos a porta e não contou o tempo de espera neste momento notamos que os comandos de abrir e fechar a porta       estava invertido, acionamos a equipe de manutenção para atuar
MANUTENCAO
OCORRENCIA : QUEBRA DOS MANCAIS A PORTA 1 E 2 HODER B 
CAUSA :EM ANALISE
ACAO  :RETIRADA DAS PORTAS PARA ATUACAO NO REPARO DOS MANCAIS , MINIMIZANDO O ATRASO";MINI RCA;Concluído;Rafael, Jonas, Victor, Tiago e Gambi;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2023\RM2\11 - FEVEREIRO\20230220-RCA-RM2 - Quebra do varão mandril enrolador SMS - Template Novo rev1.xlsx
REF;;;24/12/2024 20:51;24/12/2024 22:07;76;MECANICA;A 1 - FALHA INTERMITENTE;após vazamento a mesa não saiu, por uma falha na trava, foi necessário tirar com a ponte rolante;MINI RCA;Concluído;Rafael, Victor, Matheus, Fabiano e Marcos Paulo;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2023\RM2\11 - FEVEREIRO\20230220-RCA-RM2 - Quebra do varão mandril enrolador SMS - Template Novo.xlsx
REF;;;25/12/2024 02:38;25/12/2024 04:08;90;MECANICA;A 1 - FALHA INTERMITENTE;"trava da mesa não aceitou comando, e com isso travou a mesa após fechar vazamento, foi acionado manutenção que com auxilio da ponte tirou a mesa
Manut.
Ocorrência: Mesa não destravava
Causa: Quebra do parafuso do prolongador de trava da cilindro
Ação: Retirada mesa com a ponte, desmontado o cilindro, sacado parafuso, montado parafuso novo e montado cilindro no lugar novamente.";MINI RCA;Concluído;Rafael, Victor, Matheus, Fabiano e Marcos Paulo;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2023\RP\20230307-RCA-RP Falha mandril Enrolador ocasionando telha solta CONCLUIDA e CADASTRADA.xlsx
REF;;;26/12/2024 19:22;26/12/2024 20:58;96;ELETRICA;A 4 - CURTO CIRCUITO;MOTOR DO INVERSOR DE SAL DURANTE A FLUXAÇÃO ESTAVA FECHANDO CURTO E SAINDO DO BANHO ( FOI ACIONADA ELETRICA );MINI RCA;Concluído;Vanessa, José Carlos, Johny e Giovani;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\01-JANEIRO\20240104_ELE_CCL_RCA_Falha no sensor de detecção de carga da garra da ponte CONCLUIDA.xlsm
REF;;;31/12/2024 09:40;31/12/2024 10:50;70;MECANICA;A 1 - FRATURADO / RACHADO;quebra do rotor 2;MINI RCA;Concluído;Vanessa, Eric, Clauderson, Danilo e Jonas;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\01-JANEIRO\20240106_MEC_CCL_RCA_Vinco na chapa no acumulador de saída. CONCLUIDA E CADASTRADA.xlsm
REF;;;01/01/2025 08:43;01/01/2025 12:00;197;ELETRICA;A 4 - FALSA INDICAÇÃO;"falha no inversor do rotor2 do snif
manutenção
ocorrencia:falha no inversor do rotor 2
causa: inversor de frequencia apagado
ação: trocado inversor e parametrizado";MINI RCA;Concluído;Vanessa, Vinícius, Johny, Giovani e José Carlos;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\01-JANEIRO\20240112_MEC_CCL_RCA_QUEBRA DO FLANGE DO TAMBOR DA ESTEIRA DA REFILADEIRA DE ENTRADA - CADASTRADO.xlsm
REF;;;03/01/2025 08:10;03/01/2025 09:31;81;MECANICA;A 1 - DESGASTE;"AGUARDANDO MELTER B1 ( vazamento de oleo... parafuso do freio do canhão quebrado.. teve que trocar planetario... usou a maquina de esquimar do A2 ).
Manut.: Ocorrência: Maquina de esquimar quebrada dentro do forno. Causa: Planetário da lança danificado. Ação: Substituído planetário e liberado a maquina.";MINI RCA;Concluído;João Pedro e Everton;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\01-JANEIRO\20240114_MEC_CCL_RCA_Travamento rolamento squeezing roll wet section st8 e 9 CONCLUIDA E CADASTRADA.xlsm
REF;;;03/01/2025 20:23;03/01/2025 21:50;87;ELETRICA;A 4 - FALHA DE ENERGIA;"falha na barreira da saída do DBF
Manutenção: Ocorrência: Falha no comando da barreira  da calha.
Causa: Chave de acionamento danificada.
Ação: Troca da chave de comando.";MINI RCA;Concluído;Vanessa e José Carlos;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\02-FEVEREIRO\20240203_ELE_CCL_RCA_Desarme do inversor de acionamento do rolo 2 estagio - CADASTRADA.xlsm
REF;;;06/01/2025 19:29;06/01/2025 20:29;60;ELETRICA;A 4 - DESARME;"Atraso na retirada de placas devido a problemas na ponte do pátio de placas.
Manutenção: Ocorrência: Falta de fase no barramento fase R no Pátio de Placas
Causa: Terminal rompido
Ação: Normalizado cabo de alimentação";MINI RCA;Concluído;Vanessa, Vinícius, Anderson, Alex e José Carlos;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\03-MARCO\20240311_MEC_RCA_CCL_Falha posicionamento da mesa de saída para pass line CONCLUIDA E CADASTRADA.xlsm
REF;;;09/01/2025 05:43;09/01/2025 09:22;219;MECANICA;A 1 - TRAVAMENTO;"rolamento do pivo do RFI travado.
Manut.: Ocorrência: Pivô do RFI Travado, gerando falhas no inversor.
Causa: Rolamento Travado.
Ação: Destravado rolamento e lubrificado sistema de giro do pivô.";MINI RCA;Concluído;Rafael e Clauderson;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\03-MARCO\20240313-1-MEC-RCA-CCL-Falha no queimador 4 e 5 do forno CONCLUÍDA E CADASTRADA.xlsm
REF;;;10/01/2025 13:13;10/01/2025 14:59;106;MECANICA;A 1 - DESGASTE;"limpeza de metal que vazou na junta

Ocorrencia: Metal na bica do Holder
Causa: Deficiencia na preparação da junta
Ocorrencia: Limpeza do metal da bica";MINI RCA;Concluído;Rafael, Gilvan, Marcos Paulo, Lucas, Brasileu eVitor;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\04-ABRIL\20240406_ELE_MiniRCA_CCL_Desarme drive motor deflector roll top est2 - CADASTRADA e CONCLUIDA.xlsm
REF;;;10/01/2025 16:19;10/01/2025 17:44;85;MECANICA;A 1 - AJUSTE INADEQUADO;"Trocando molde novamente pois o mesmo não dava vazão de água corretamente.
Rafael.
Ocorrência: Falta de água em uma face do molde, após a troca do molde.
Causa: Molde com diferença de água de 8 segundos de uma face para a outra.
Ação: Substituição do molde.";MINI RCA;Concluído;Rafael, Carolina e Clauderson;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\04-ABRIL\20240408_ELE_MiniRCA_CCL_ Falha no medidor de espessura - CADASTRADA e CONCLUÍDA.xlsm
REF;;;14/01/2025 10:59;14/01/2025 14:07;188;MECANICA;A 1 - FRATURADO / RACHADO;"rotor 3 snif quebrado,abortamos vazto com1500mm e aguardamos melter p completar o banho
manutenção:
ocorrência: aborto de vazamento por quebra do rotor 3
causa:travamento do rotor durante o tratamento
ação:feito a troca do rotor";MINI RCA;Concluído;Lucas,Brasileu,Danilo e Chinaqui;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\04-ABRIL\20240415_MEC_RCA_CCL_ válvula proporcional de acionamento ironing roll - CADASTRADA e CONCLUÍDA.xlsm
REF;;;15/01/2025 11:01;15/01/2025 13:15;134;MECANICA;A 1 - DESGASTE;"APÓS PARTIR VAZAMENTO, HOUVE QUEBRA DO ROTOR 1, ASSIM FOI REALIZADO ABORTO PARA MECÂNICA REALIZAR A TROCA DE ROTOR.
manutenção: ocorrência:quebra do rotor 1 do snif
causa: desgaste
ação: feito a troca do rotor, limpeza do cadinho do snif e inspeção";MINI RCA;Concluído;Lucas,Brasileu,Danilo e Chinaqui;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\05-MAIO\20240504_MEC_MiniRCA_CCL_ Excesso de cera na aplicação lado motor - CONCLUÍDA e CADASTRADA.xlsm
REF;;;17/01/2025 15:10;17/01/2025 16:55;105;ELETRICA;A 4 - FALSA INDICAÇÃO;"Falha no acionamento do MLC da posição 1
manutenção;
ocorrencia: mlc pos 1 sem calibração
causa: cabo rompido na cortina de cabos e fusivel queimado no painel do plc
ação: trocado fusivel e reparado cabos danificados na cortina de cabos";MINI RCA;Concluído;Vanessa, Giovani, Jhony e Vilela;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\05-MAIO\20240514_ELE_MiniRCA_CCL_Baixa isolação cabo scrapcar refiladeira entrada - CONCLUÍDA e CADASTRADA.xlsm
REF;;;18/01/2025 15:49;18/01/2025 17:06;77;ELETRICA;A 4 - CURTO CIRCUITO;Após fechar o vazamento o skiminglifter não atuou com isso todos os skimingring ficou grudado na cabeça da placa;MINI RCA;Concluído;Johny,Giovani, Vanessa e Vinicíus;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\05-MAIO\20240514_ELE_RCA_CCL_ Falha no medidor de espessura - CONCLUÍDA e CADASTRADA.xlsm
REF;;;20/01/2025 16:21;20/01/2025 17:23;62;ELETRICA;A 5 - AGUARDANDO MELTER;fusao acabou as 12:27 hs, passado pela turma C que foi aguardado cadinho, e as 14:oohs teve bloqueio do barramento da maquina de esquimagem.;MINI RCA;Concluído;Vanesa, Tiago, Diego e Vinícius;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\05-MAIO\20240517_ELE_MiniRCA_Falha de Comunicação Nível 2 - CADASTRADO E CONCLUÍDO.xlsm
REF;;;22/01/2025 01:22;22/01/2025 02:31;69;ELETRICA;A 4 - DESARME;"falha no queimador 01 do CFF.
Manutenção: Ocorrência: Falha no queimador 1 do CFF
Causa: Módulo de controle em curto, derrubando a fonte
Ação: Retirado módulo da linha A para liberação da máquina. Será feito a troca do módulo de controle por uma peça nova.";MINI RCA;Concluído;Vanessa, Anderson, Alex e Vinícius ;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\05-MAIO\20240529_ELE_MiniRCA_Interlock Portão Pay Off 1 com mau contato CONCLUÍDO.xlsx
REF;;;26/01/2025 08:19;26/01/2025 10:22;123;MECANICA;A 1 - DESGASTE;"devido ao desgaste da bica do holder, houve vazamento de metal, sendo necessario chamar a manutenção para atua, e so depois da autorização da manutençao, é que foi transferido metal do holder.Manut.: Vazamento de metal na bica. Causa: Fadiga Ação: Corte de metal que estava calçando o forno; necessário iniciar o corte com o forno basculado e depois descemos o forno para receber transferência.";MINI RCA;Concluído;Gilvan, Marcos Paulo, Lucas, Brasileu, Clauderson e Rafael;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\06-JUNHO\20240605_ELE_RCA_CCL_ GAP NO ROLO APLICADOR SUP. COATER CADASTRADA E CONCLUÍDA.xlsm
REF;;;28/01/2025 18:36;28/01/2025 19:46;70;ELETRICA;A 4 - DESARME;"DESARME DO PLUG DA GUARRA.
Manutenção: Ocorrência: Desarme do disjuntor da garra ao pegar placa no poço
Causa: Plugue de alimentação da garra em curto
Ação: Feito troca do macho e fêmea do plugue.";MINI RCA;Concluído;Anderson, Alex e Cruyff;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\06-JUNHO\20240607_MEC_MiniRCA_Proteção da Saída do Exaustor do Air Cooler CONCLUÍDA.xlsx
REF;;;04/02/2025 09:53;04/02/2025 11:08;75;MECANICA;A 1 - TRAVAMENTO;Aborto de vazamento devido quebra do rotor 4 da cx 2 do snif;MINI RCA;Concluído;Vanessa, Clauderson, Victor, Matheus e Eric;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\07-JULHO\20240713_ELE_RCA_CCL_ QUEBRA DE CHAPA NO BRIDLE 4 - CONCLUÍDO E CADASTRADO.xlsm
REF;;;07/02/2025 15:51;07/02/2025 18:39;168;MECANICA;A 1 - DESALINHAMENTO;Travamento do Rotor 1;MINI RCA;Concluído;Wander, Eric e Vanessa;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\07-JULHO\20240713_MEC_RCA_CCL_ Mesa saida trimmer saiu do trilho - CONCLUÍDO E CADASTRADO.xlsm
REF;;;07/02/2025 16:05;07/02/2025 17:08;63;MECANICA;A 1 - FRATURADO / RACHADO;Plataforma em frente ao holder, Fazendo a troca d aroda da ponte 29, impedindo transferencia.;MINI RCA;Concluído;Marcos Paulo;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\08-AGOSTO\20240811_RCA_CCL_Motor do Ar Combuster Zona 6 - CADASTRADO E CONCLUÍDO.xlsm
REF;;;12/02/2025 09:08;12/02/2025 11:05;117;ELETRICA;A 4 - DESARME;"falha no cartão de controle de vazão de cloro, não passou cloro no rotor 1 e 2 do Snif, teve que aborta o vazamento.
manutenção: ocorrencia:aborto de vazamento apos não passar cloro rotores 1 e 2.
causa: falha no cartão analogico da remota do plc
ação:inicialmente foi verificado pela mecanica válvulasreguladoa e de retenção e apos não dado certo foi verificado falha n cartao. normalizado f";MINI RCA;Concluído;Vanessa, Tiago, José Carlos, Luan e Vinícius;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\08-AGOSTO\20240816_RCA_CCL_Epidemia no Material - CADASTRADO E CONCLUÍDO.xlsm
REF;;;13/02/2025 10:23;13/02/2025 12:10;107;MECANICA;A 1 - FALHA INTERMITENTE;"Quebra do rotor 1 após na partida de vazamento.
O.S.:98182";MINI RCA;Concluído;Vanessa, Eric e Marcos Paulo;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\08-AGOSTO\20240821_MiniRCA_CCL_Quebra no Centralizador de Pallet - CONCLUÍDO E CADASTRADO.xlsm
REF;;;14/02/2025 03:42;14/02/2025 05:55;133;MECANICA;A 1 - PRESSÃO INADEQUADA;"Pressão de agua na mesa inadequada, Manutenção fazendo ajustes.
manutenção:
ocorrencia=baixa vazão de água nos moldes após troca de mesa
causa=em análise
ação=foi verificado o sistema de água e tudo ok, foi feito a inversão nas mangueiras da posição 1e4 afim de equalizar a vazão mas sem sucesso. ao voltar as mangueiras na posição original melhorou a cortina de água";MINI RCA;Concluído;Rafael, Wander, Clauderson, Nathalia e Carolina;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\08-AGOSTO\20240823_MiniRCA_CCL_Perda de Controle no Ajuste da Camada - CADASTRADO E CONCLUÍDO.xlsx
REF;;;15/02/2025 07:53;15/02/2025 10:48;175;MECANICA;A 1 - DETERIORADO;troca da mangueira hidráulica do travamento da mesa;MINI RCA;Concluído;Rafael, Wander, Clauderson e Carolina;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\08-AGOSTO\20240831_RCA_CCL Desarme do Rolo 4 do Bridle 2A - CADASTRADO E CONCLUÍDO.xlsm
REF;;;17/02/2025 12:46;17/02/2025 14:53;127;ELETRICA;A 4 - DESARME;falha no inversor do cff;MINI RCA;Concluído;Vanessa e Vinícius;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\09-SETEMBRO\20240905_MiniRCA-CCL Quebra Conexões do Cilindro do Coil Car 1 - CADASTRADO E CONCLUÍDO.xlsx
REF;;;18/02/2025 12:55;18/02/2025 14:12;77;MECANICA;A 5 - AGUARDANDO MELTER;quebra do suporte do pistao da caixa, aguardando uso da maquina de esquimar do a para poder trocar o canhao e corrigir o forno, (linha A fazendo ipg );MINI RCA;Concluído;João Pedro, Danilo, Nathalia, Marcos Paulo e Wander;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\09-SETEMBRO\20240915_MiniRCA-CCL-Travamento do Motor do Squeegee Estágio 1 - CADASTRADO E CONCLUÍDO.xlsm
REF;;;28/02/2025 13:21;28/02/2025 16:23;182;ELETRICA;A 4 - SENSOR RUIM;Após a inversão do MLC posição 3 com a posição 2 por motivo de fazer pirãmide muito baixa no primeiro vazamento após a troca o MLC não atuou corretamente e não passou metal na posição n°2 vindo a abortar o vazamento. obs:o mesmo MLC que estava dando problema de pirãmide.;MINI RCA;Concluído;Vanessa e Vinícius;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\09-SETEMBRO\20240915_RCA-CCL Rolamento do Motor Squeegee 2 Estágio 9 - CADASTRADO E CONCLUÍDO.xlsm
REF;;;28/02/2025 13:45;28/02/2025 15:25;100;ELETRICA;A 4 - DESARME;"Ponte 29 desarmou na linha D sendo necessário desligar o barramento da área inteira
Manutenção: Ocorrência: Falha na translação da ponte.
Causa: Falta da fase S. Parafuso da cordoalha quebrado.
Ação: Troca do parafuso e normalizado ligação do pantógrafo.";MINI RCA;Concluído;Vanessa, Fabiano, Danilo e Vinícius;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\09-SETEMBRO\20240916_MiniRCA_CCL Queimador da Zona 6 Não Ligava - CADASTRADO E CONCLUÍDO.xlsm
REF;;;07/03/2025 20:19;07/03/2025 21:27;68;ELETRICA;A 4 - TEMPERATURA INADEQUADA;"após a fusão foi acionado a elétrica devido material ainda não ter fundido e pressão do forno estar baixa, demanda tbm não atingia 100% e temperatura da abóboda não passava de 1000 graus, gerando atraso para fundir e correção do forno.
manutenção: executado limpeza do ponto de pressão do forno e foi normalizado";MINI RCA;Concluído;Cruyff, Vanessa e Diego;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\09-SETEMBRO\20240919_RCA_CCL Desarme do Exaustor Principal RTO - CADASTRADO E CONCLUÍDO.xlsm
REF;;;15/03/2025 18:03;15/03/2025 20:50;167;MECANICA;A 1 - PRESSÃO INADEQUADA;problema na valvula de pressao de agua da mesa;MINI RCA;Concluído;Vanessa, Vinícius, Victor e Fabiano;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\09-SETEMBRO\20240921_RCA_CCL Dano no Filtro de Linha do Barramento do Painel C-02 - CADASTRADO E CONCLUÍDO.xlsm
REF;;;24/03/2025 18:41;24/03/2025 20:16;95;ELETRICA;A 4 - TEMPERATURA INADEQUADA;O QUEIMADOR 2 DESARMAVA E NÃO FICAVA LIGADO. ACIONADO A ALÉTRICA QUE AUMENTOU A DEMANDA DO QUEIMADOR 1 PARA PODER AQUECER A CAIXA DO CFF.;MINI RCA;Concluído;Tiago, Gambi, Vilela e Vanessa;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\10-OUTUBRO\20241002_RCA_ELE_CCL Falha na Célula de Carga do Coater - CADASTRADO E CONCLUÍDO.xlsm
REF;;;26/03/2025 12:06;26/03/2025 18:56;410;MECANICA;A 1 - NÍVEL INADEQUADO;Aborto de vazamento devido ao Platen não estar descendo durante o vazamento, foi trocado o filtro da válvula proporcional do platen, feito varias simulações de vazamento para retirada do ar no sistema, ok.;RCA;Concluído;Vanessa, Roni, Eric, André Viela e Marcos Paulo;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\10-OUTUBRO\20241004_RCA_MEC_CCL Turn Roll 5 Deslocando Para Lado Operador -CADASTRADO E CONCLUÍDO.xlsm
REF;;;27/03/2025 06:53;27/03/2025 08:25;92;MECANICA;A 1 - PRESSÃO INADEQUADA;"estava dando variação na vazão de argonio no rotor 3 eo mesmo necessitou a troca

manutenção:
ocorrência= variação no argônio do rotor 3 do snif
causa= em análise
ação= feito a inspeção no painel de gases e troca do rotor 3";MINI RCA;Concluído;Vanessa, Vinícius, Eric e Marcos Paulo;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\10-OUTUBRO\20241010-RCA-CCL Falha na Tesoura de Saída - CADASTRADO E CONCLUÍDO.xlsm
REF;;;27/03/2025 10:06;27/03/2025 11:27;81;MECANICA;A 1 - ENTUPIMENTO;"atraso devido a falha no inversor do sal, manutenção atuando.
Obs: foi verificado o orifício do rotor do RFI antes de iniciar o tratamento e o mesmo estava ok
manutenção=
ocorrência=obstrução do rotor do rfi
causa=falha no inversor da rosca de sal
ação= desobstruido o rotor e drenado sal do reservatório de sal";MINI RCA;Concluído;Roni, Marcos Paulo e Vinícius;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\10-OUTUBRO\20241017_MiniRCA_ELE_CCL Falha no Movimento de Elevação da Ponte 20T CCL - CADASTRADO E CONCLUÍDO.xlsm
REF;;;28/03/2025 07:51;28/03/2025 09:15;84;MECANICA;A 1 - FADIGA;"Troca da valvula de bloqueio de agua do DC.
manutenção: ocorrência - valvula de bloqueio não estava abrindo.
causa - valvula direcional pneumatica estava dando passagem, nao conseguindo movimentar a valvula de bloqueio.
ação: efetuado troca da valvula direcional.";MINI RCA;Concluído;Roni, Brazileu, Marcos Paulo e Vinícius;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\10-OUTUBRO\20241021_ELE_CCL_CAMERAS DO PARSYTEC EM FALHA - CAD CON.xlsm
REF;;;30/03/2025 13:23;30/03/2025 19:17;354;ELETRICA;A 4 - DESARME;"ALTA VELOCIDADE DE VAZAMENTO NO PLATEM VINDO ABORTAR O VAZAMENTO ... ( MANUTENÇÃO ATUANDO ). FAZENDO SIMULADO ... DE VAZAMENTO E AJUSTE NA VALVULA ...
manutenção:
OCORRENCIA:VARIAÇÃO NA VELOCIDADE DO PLATEN			
causa: AJUSTE DA VALVULA			
ação: AJUSTADO PID";RCA;Concluído;Vanessa, Roni, Eric, André Viela e Marcos Paulo;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\10-OUTUBRO\20241021_RCA_ELE_CCL Rompimento do Cabo do Sensor de Indicação de Belt Wrapper Fechado - CAD E CON.xlsm
